年,月,供應商,材料名稱,數量,單位,金額,資料來源,備註,項目,據點,用電量(kWh),T&D損失比例(%),上游燃料排放估比(gCO2e/kWh),運輸類型,運具,距離(km),重量(kg),裝載率(%),廢棄物類別,數量(kg),處理方式,交通工具,夜宿(晚),交通方式,通勤人數,每人每日單趟距離(km),每月上班天數
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,208.2,502.0,74.8,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,264.6,465.6,70.8,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,169.7,415.0,58.7,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,145.3,443.9,56.1,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,78.1,525.7,62.5,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,170.3,305.3,67.0,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,216.5,308.8,57.8,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,270.2,434.9,61.7,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,264.7,388.7,58.8,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,348.6,348.8,73.3,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,150.1,599.4,61.1,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,251.5,264.4,82.9,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,302.1,382.1,74.5,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,257.8,465.2,72.0,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,175.1,259.7,75.2,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,204.8,453.7,80.6,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,156.8,383.4,55.2,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,191.5,372.1,72.7,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,159.6,420.8,75.9,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,252.7,239.3,81.5,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,83.3,414.9,57.6,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,224.4,178.1,61.7,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,156.1,308.4,67.5,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,270.2,445.8,81.3,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,252.8,389.1,82.4,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,157.1,328.1,55.4,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,168.3,296.3,72.8,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,153.9,367.5,63.5,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,289.5,225.0,74.5,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,298.3,364.0,79.6,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,181.1,412.2,81.3,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,241.7,145.4,73.2,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,142.6,535.8,71.5,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,124.3,381.5,79.7,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,273.7,446.3,69.2,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,162.3,330.1,57.9,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,161.6,461.4,77.4,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,187.1,496.5,58.3,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,217.8,481.5,81.7,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,331.2,381.8,76.3,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,131.8,472.2,62.0,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,34.8,328.5,72.1,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,224.2,411.0,80.8,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,214.0,238.2,56.9,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,100.8,362.7,76.2,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,213.7,555.0,74.1,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,173.9,357.0,68.4,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,207.0,284.7,62.5,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,327.3,351.4,78.5,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,183.8,233.1,61.5,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,315.6,381.3,62.3,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,388.1,354.3,67.3,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,383.8,243.8,55.5,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,265.5,479.9,81.1,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,182.7,334.5,73.3,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,269.3,334.0,74.8,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,224.5,319.6,61.2,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,292.1,299.4,81.2,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,68.8,309.0,69.0,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,161.1,398.6,62.7,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,269.0,307.7,83.8,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,208.8,386.2,64.9,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,294.6,394.3,64.1,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,155.9,350.8,68.5,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,151.9,348.6,63.1,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,250.9,324.1,64.9,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,287.7,496.7,71.3,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,183.5,352.7,67.8,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,167.6,314.4,76.6,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,394.0,379.1,78.3,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,234.5,360.4,84.9,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,277.9,278.8,77.1,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,307.3,434.0,55.0,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,125.4,194.4,60.6,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,232.5,253.6,82.5,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,132.4,431.0,59.3,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,305.1,453.1,57.9,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,347.5,284.7,84.6,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,361.0,297.0,75.3,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,272.2,309.9,55.1,,,,,,,,,
2024,8,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,270.6,364.3,69.7,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,303.5,382.6,80.9,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,269.9,387.6,55.8,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,126.1,280.9,66.6,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,255.3,426.0,83.0,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,245.7,355.9,74.5,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,167.8,424.2,56.9,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,135.0,309.5,76.0,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,358.0,411.6,77.4,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,199.6,283.9,64.9,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,276.2,395.7,75.9,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,235.5,383.0,60.8,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,172.2,347.1,58.4,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,111.1,334.7,59.0,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,255.9,412.5,64.7,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,152.9,392.7,64.0,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,292.6,245.9,79.1,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,271.9,363.8,71.6,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,261.2,377.0,79.1,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,164.7,216.2,56.3,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,145.4,228.7,69.3,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,113.6,229.2,77.9,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,207.7,246.7,72.8,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,289.8,340.2,79.6,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,194.0,471.7,58.2,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,250.5,327.1,57.8,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,219.0,307.4,67.6,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,289.2,261.6,76.6,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,376.9,476.0,84.0,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,96.4,368.2,55.8,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,150.2,303.2,85.0,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,260.3,235.4,55.8,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,138.6,504.9,83.1,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,295.0,412.4,56.9,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,296.2,249.4,64.3,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,250.9,384.8,79.0,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,278.8,230.4,80.5,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,114.8,355.7,63.2,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,169.4,392.8,65.5,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,223.7,327.6,70.6,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,180.7,514.7,58.1,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,193.5,356.3,72.7,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,203.2,328.7,58.5,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,285.2,251.3,65.7,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,341.5,321.6,75.0,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,162.7,485.2,72.9,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,186.8,463.0,74.4,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,180.4,386.6,56.1,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,247.8,419.6,67.7,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,255.6,374.5,83.6,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,438.4,453.7,71.7,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,143.4,427.6,83.3,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,203.5,422.2,76.0,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,204.4,442.9,82.8,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,100.3,434.3,74.4,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,281.5,434.8,82.2,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,167.5,366.2,62.6,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,80.2,356.7,59.0,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,198.2,333.0,62.0,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,190.9,203.7,80.5,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,110.3,435.1,67.1,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,254.8,377.0,81.4,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,275.4,400.4,71.7,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,171.3,100.4,64.9,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,212.0,375.9,62.9,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,251.0,270.9,81.4,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,237.8,332.8,64.8,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,109.6,212.5,55.0,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,261.0,301.6,83.1,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,232.3,333.3,68.5,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,210.7,295.8,77.5,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,104.5,311.9,64.3,,,,,,,,,
2024,9,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,158.7,194.2,71.6,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,197.3,273.2,82.3,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,275.4,398.3,76.2,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,126.2,214.5,77.5,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,336.3,324.8,70.0,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,213.1,211.6,73.3,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,190.2,372.4,77.7,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,284.0,371.1,72.1,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,207.7,360.8,72.0,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,243.0,630.2,63.3,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,273.1,540.2,84.1,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,223.7,327.3,60.2,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,223.2,297.5,81.0,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,219.3,550.3,68.0,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,192.3,466.2,69.5,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,213.3,308.3,59.9,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,267.9,546.3,72.8,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,148.1,382.7,71.3,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,114.3,369.8,69.1,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,364.6,407.2,80.6,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,283.4,496.4,70.6,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,255.6,465.2,82.8,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,200.0,154.8,70.1,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,280.0,312.1,79.4,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,293.9,443.9,64.2,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,198.9,368.6,68.4,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,233.4,332.9,62.7,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,293.7,456.3,78.8,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,311.2,336.6,79.0,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,334.7,375.5,63.8,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,141.4,412.4,57.6,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,293.5,299.9,81.5,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,194.1,394.2,58.9,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,263.3,361.2,55.1,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,101.8,330.0,61.8,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,120.7,396.9,81.7,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,202.6,509.9,59.8,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,119.8,405.2,63.3,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,157.4,442.9,71.8,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,245.1,345.2,60.7,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,291.5,514.1,67.5,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,130.7,288.7,61.5,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,197.8,449.0,55.9,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,156.5,415.8,77.7,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_20t,203.8,239.4,80.8,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,130.3,428.9,61.1,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),truck_7.5t,272.5,429.7,67.5,,,,,,,,,
2024,10,,,,,,出貨/託運單,模擬資料,,,,,,下游客配(工廠→客戶),van,172.2,355.7,82.3,,,,,,,,,
